date,commit,workload,metric,value,notes
2026-09-17,84024d28,gl-replay-llvmpipe,fps,726.037,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/3 
2026-09-17,84024d28,vk-replay-venus-headless,fps,2209.714819,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/3 
2026-09-17,84024d28,glmark2-wayland-venus,score,3124,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/3 
2026-09-17,84024d28,gl-replay-venus,fps,56.8014,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/3 
2026-09-17,84024d28,gl-replay-llvmpipe,fps,714.625,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/3 
2026-09-17,84024d28,vk-replay-venus-headless,fps,2214.352046,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/3 
2026-09-17,84024d28,glmark2-wayland-venus,score,3118,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/3 
2026-09-17,84024d28,gl-replay-venus,fps,56.8172,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 3/3 
2026-09-17,84024d28,gl-replay-llvmpipe,fps,735.523,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 3/3 
2026-09-17,84024d28,vk-replay-venus-headless,fps,2266.337103,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 3/3 
2026-09-17,84024d28,glmark2-wayland-venus,score,3071,trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 3/3 
2026-09-17,84024d28,vkmark-default-venus,score,4113,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/3 "
2026-09-17,84024d28,vkmark-default-venus,score,4101,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/3 "
2026-09-17,84024d28,vkmark-default-venus,score,4197,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 3/3 "
2026-09-17,84024d28,vkmark-under-aquarium25k-venus,score,1125,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2  "
2026-09-17,84024d28,vkmark-under-aquarium25k-venus,score,1116,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2  "
2026-09-17,84024d28,basemark-webgl102-vrend,score,3134.24,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,basemark-webgl20-vrend,score,3923.02,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,basemark-shader-pipeline-vrend,score,1485.55,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,basemark-drawcall-stress-vrend,score,79.17,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,basemark-geometry-stress-vrend,score,1578.15,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,basemark-canvas-vrend,score,1180.46,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,basemark-svg-vrend,score,983.13,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; stock guest; second suite run scored "
2026-09-17,84024d28,aquarium-25k-vrend,fps,51,"trend b0-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,40,"trend b0-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,45,"trend b0-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend b0-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,50,"trend n0-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,39,"trend n0-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,51,"trend n0-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend n0-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,44,"trend b1-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend b1-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,50,"trend b1-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend b1-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,44,"trend n1-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,43,"trend n1-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,45,"trend n1-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend n1-9041fa2: virglrs 9041fa2 + libkrun 217ba058; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,45,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 1/2; read off the fps crop"
2026-09-17,84024d28,aquarium-25k-vrend,fps,46,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
2026-09-17,84024d28,aquarium-30k-vrend,fps,38,"trend b2-af70f7c: virglrs af70f7c + libkrun 02498445; host mesa bb3994fc6db; limina 84024d28; run 2/2; read off the fps crop"
